conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.01E+18,Thu Jun 28 13:29:45 +0000 2018,3,Gmn jadinya ya pas Laga pembukaan piala dunia di batalkn krna lapang nya d pake bwt persiapan sholat idul fitri.,1.01E+18,,PosIndonesia,in,Indonesia,0,1,0,https://twitter.com/PosIndonesia/status/1012327194016616449,147137991,PosIndonesia
1.01E+18,Thu Jun 28 13:33:59 +0000 2018,0,Piala dunia mengajarkan kepada kita bagaimana sebakbola dimainkan dg ilmu dan keterampilan yang tinggi. Tapi yang paling penting adalah bahwa permainan itu dilakukan secara beradab baik oleh penyelenggara pemain maupun penonton. Di Rusia penonton sungguh beradab! Tak ada tawuran,1.01E+18,,,in,"Kuala Kapuas, Kalteng",0,0,0,https://twitter.com/MasMoen/status/1012328256178147328,106547676,MasMoen
1.01E+18,Thu Jun 28 14:27:39 +0000 2018,0,Teknologi VAR yang digunakan pada piala dunia 2018 ini berjalan baik permainan berjalan bersih dan fair namun tidak pada pertandingan Inggris-Panama... menuruguayt pandangan saya.,1.01E+18,,,in,World🌍,0,0,0,https://twitter.com/AriefandryaN_/status/1012341761753010177,1639985593,AriefandryaN_
1.01E+18,Thu Jun 28 14:45:01 +0000 2018,1,@JackVardan @RajaPurwa @Ibnasanmail @BangPino_ @Ndoro__Putrie @mkhumaini @SutisnaRosnita @Imad_kun @Silvy_riau @peni_me @HarryRidwan_Ay @arulsVB @swulll @UtuhWibowo @conan_idn @amirhamzahisme @Ndon08 @roninpribumi @DianaMasayu @SailorDreamer @UNITEDFANS91 @Maulana_Tigor Hasil #SurveiModalKemenyan bisa dipakai nonton 16 besar piala dunia sampai final ke rusia lebih dari cukup kayaknya,1.01E+18,,JackVardan,in,,0,0,1,https://twitter.com/suaragagap/status/1012346134054854656,8.99E+17,suaragagap
1.01E+18,Thu Jun 28 15:16:28 +0000 2018,0,Jerman argentina portugal dan spanyol gagal di piala dunia karena emang layak gagal spanyol contohnya mereka main bagus tapi gak bisa cetak goal lagi sampe menit 120 kan percuma. Rusia passing aja gak bener tapi bloking di dpn gawang bagus layak dpt babak pinalti dan menang,1.01E+18,,,in,"Tenggarong, Kutai Kartanegara",0,0,0,https://twitter.com/aw_hendymard/status/1012354048035471361,85331705,aw_hendymard
1.01E+18,Thu Jun 28 15:37:02 +0000 2018,0,@SuporterFC Wohooo...3 edisi PilDun terakhir Negara Eropa msh mendominasi.. Berharap PRancis vs Rusia di Final,1.01E+18,,SuporterFC,in,,0,0,0,https://twitter.com/ricocandraa71/status/1012359225589170182,3715630754,ricocandraa71
1.01E+18,Thu Jun 28 16:36:19 +0000 2018,0,Meskipun tersingkir dr Piala Dunia RUSIA tak perlu angkat koper Mudik atau susah2 cari angkutan umum buat di carter seperti Jerman Spanyol Portugal Argentina ataupun Brazil. Itulah hebat nya RUSIA dr tim tim lain spesial. ,1.01E+18,,,in,San Kew Jong,0,0,0,https://twitter.com/pacak_leret/status/1012374141880578048,1.00E+18,pacak_leret
1.01E+18,Thu Jun 28 16:40:09 +0000 2018,0,Sejak ada teknologi VAR nonton Piala Dunia jadi kurang seru karena bisa diulang yang salah jadi bener dan yang bener jadi salah. Pemain pun jadi terkesan hati-hati dan sedikit manja . Bahkan sering terlihat jatuh dengan harapan adanya VAR bisa dapat pinalti atau lawan di kartu,1.01E+18,,,in,San Kew Jong,0,0,0,https://twitter.com/pacak_leret/status/1012375108348829696,1.00E+18,pacak_leret
1.01E+18,Thu Jun 28 17:08:29 +0000 2018,0,Nunggu pembukaan piala dunia bisa bisa gua ga sholat bsk nya,1.01E+18,,,in,"Tasikmalaya, Jawa Barat",0,0,0,https://twitter.com/DediLiwet/status/1012382238082646017,9.04E+17,DediLiwet
1.01E+18,Thu Jun 28 17:09:21 +0000 2018,0,Ini bapake sama om khusyuk bgt nonton piala dunia. Baru pembukaan padahal,1.01E+18,,,in,"Tasikmalaya, Jawa Barat",0,0,0,https://twitter.com/DediLiwet/status/1012382458145222656,9.04E+17,DediLiwet
1.01E+18,Thu Jun 28 18:01:11 +0000 2018,17,Apa yang tdk sebuah misi politik bagi negeri dg sejarah spt uni soviet dan dg pemimpian spt putin sepak bola dan lbh2 piala dunia jls akan jd penyampai pesan pd dunia scra kesluruguayhan. Pesannya mngkin bersatulah eks soviet demi Rusia di final piala dunia ,1.01E+18,,,in,,2,0,32,https://twitter.com/dwitasaridwita/status/1012395499163299841,446241646,dwitasaridwita
1.01E+18,Thu Jun 28 19:48:03 +0000 2018,0,Kalo @Turahpartayana bikin vlog tentang pildun rusia bakalan keren.,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/madunsanomae/status/1012422396479864832,249567556,madunsanomae
1.01E+18,Thu Jun 28 23:26:05 +0000 2018,0,Pengamat Piala Dunia lagi heboh penggunaan VAR. Kita fans Serie-A mah santai-santai aja. Udah pengalaman duluan di Serie-A kemaren.,1.01E+18,,,in,"Magetan, Indonesia",0,0,0,https://twitter.com/rasimagetan/status/1012477266100563968,459209403,rasimagetan
1.01E+18,Tue Jul 03 00:18:06 +0000 2018,1,Piala dunia rusia penuh dengan kejutan,1.01E+18,,,in,"Bekasi Timur, Indonesia",0,0,0,https://twitter.com/congfaruq/status/1013939907595681793,78308935,congfaruq
1.01E+18,Tue Jul 03 00:18:59 +0000 2018,0,Sudah Semi Final Piala Dunia 2018 di Rusia nih sahabat kamu tetap Menjagokan negara mana yang bakal berhadapan di final nanti? #TTHariIni #SweEng #ArcYellowDiPRO2FM,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/Mjohnsamosir/status/1013940130950852608,2422354280,Mjohnsamosir
1.01E+18,Tue Jul 03 00:27:48 +0000 2018,0,Piala dunia kali ini VAR telah mengurangi drama dr sepak Bola ... ya Video Adegan Ranjang ... pfftttt,1.01E+18,,,in,Moonbows zone,0,0,0,https://twitter.com/upawupa/status/1013942347501981696,103845418,upawupa
1.01E+18,Tue Jul 03 01:07:56 +0000 2018,0,Final Pildun Rusia 2018: prancis vs Kroasia,1.01E+18,,,in,,0,0,0,https://twitter.com/diconugroho/status/1013952446304063488,1322168846,diconugroho
1.01E+18,Tue Jul 03 01:14:52 +0000 2018,0,Belgia Calon Juara Sepak Bola Piala Dunia 2018 di Rusia...Mantabs,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/ChristGreato/status/1013954191381839872,508742372,ChristGreato
1.01E+18,Tue Jul 03 01:52:20 +0000 2018,0,Hasil perempat final Piala Dunia 2018 uruguayguay 0-2 prancis Brazil 1-2 Belgia Swedia 0-2 Inggris Rusia 2-2 Kroasia Next match: Masscomm vs Statistics,1.01E+18,,,in,,0,0,0,https://twitter.com/alvincristvnto/status/1013963621989093377,98261340,alvincristvnto
1.01E+18,Tue Jul 03 02:35:22 +0000 2018,0,@zarryhendrik Malam pembukaan Piala Dunia bang ,1.01E+18,,yoyodha,in,,0,0,0,https://twitter.com/rizalmufti/status/1013974450134372352,83766022,rizalmufti
1.01E+18,Tue Jul 03 02:37:57 +0000 2018,0,rusia menang lagi. pildun kali ini mengandung unsur komunis yang manis manis yang marxis marxis~,1.01E+18,,,in,Malaysia,0,0,0,https://twitter.com/SidqiJR/status/1013975101409120257,1518025764,SidqiJR
1.01E+18,Tue Jul 03 03:14:29 +0000 2018,1,Peringkat FIFA Rusia paling buruguayk di Piala Dunia 2018. Warga Rusia sendiri tak yakin Rusia bisa berbicara banyak. Tetapi mereka berhasil melaju hingga perempat final dengan organisasi semangat dan tekad. Salut kamerad!,1.01E+18,,,in,"Kota Kendari, Sulawesi Tenggar",0,0,1,https://twitter.com/bung_zulzaman/status/1013984296489504769,2223403536,bung_zulzaman
1.01E+18,Tue Jul 03 03:17:17 +0000 2018,0,#KumurKumurBarengPepe Hai Ultimafriends? gimana kabarnya nih? terutama yang ikutin piala dunia tahun ini gimana masih ada yang lo dukung gak? BTW ngomongin piala dunia Rusia tahun ini mending dengerin gua sampe jam 12 nanti karena gua bakal bahas fakta menarik tentang Rusia!,1.01E+18,,,in,"Gading Serpong, Tangerang.",0,0,0,https://twitter.com/UMNRADIO/status/1013985000029597696,351444182,UMNRADIO
1.01E+18,Tue Jul 03 03:22:50 +0000 2018,0,Persiapan kick off rusia vs arab saudi pildun 2018 jm 22:00 wib opening ceremony opo yow di acak.,1.01E+18,,,in,,0,1,0,https://twitter.com/i5yhraff/status/1013986394446782464,3079428882,i5yhraff
1.01E+18,Tue Jul 03 03:32:10 +0000 2018,0,@Suharto45972708 Iya bahkan Trans TV sendiri mulai ba'da Maghrib sudah LIVE Takbir Akbar yang kemudian dilanjutkan dengan LIVE Opening Ceremony dan Live Opening Match Piala Dunia 2018,1.01E+18,,sudjiwotedjo,in,"Kota Surabaya, Jawa Timur",0,0,0,https://twitter.com/Nilta_Manilta/status/1013988743215120384,1636314331,Nilta_Manilta
1.01E+18,Tue Jul 03 03:46:03 +0000 2018,1,@kompascom Kemaren ke USA sekeluarga sekalian acara ultah... besok2 ke rusia pas final piala dunia. Pas banget nyocokinya,1.01E+18,,kompascom,in,Jakarta,0,0,0,https://twitter.com/ridwan2474/status/1013992237145812994,8.57E+17,ridwan2474
1.01E+18,Tue Jul 03 03:57:31 +0000 2018,0,MWD dan MWD Variety di Palapa D juga menayangkan pembukaan Piala Dunia... . Palapa D 4110 H 11670 Mpeg4/Sd/Biss Sid: 0001 (MWD Variety) dan 0004 (MWD) AA 22 BB 87 AA 22 CC 98,1.01E+18,,,in,"Bekasi, Jawa Barat",0,0,0,https://twitter.com/darwinzkyMoa/status/1013995123061948421,2881390526,darwinzkyMoa
1.01E+18,Tue Jul 03 04:17:49 +0000 2018,0,Berkat VAR so far udah ada 7 tendangan penalti di 5 hari pertama piala dunia,1.01E+18,,,in,,0,0,0,https://twitter.com/MaliqSrg/status/1014000233372573697,1.01E+18,MaliqSrg
1.01E+18,Tue Jul 03 04:36:54 +0000 2018,0,Ga bisa bobo. Mungkin ini pertandingan terakhir @England di pildun rusia... #kebiasaannegatifsebelumkickoff,1.01E+18,,,in,elloaris(at)yahoo(dot)com,0,1,1,https://twitter.com/elloaris/status/1014005035741532163,60533818,elloaris
1.01E+18,Tue Jul 03 05:14:19 +0000 2018,0,@ohhiyainiaku Di rusia ya lu.. nntn pildun ,1.01E+18,,ohhiyainiaku,in,Tangerang Selatan,0,1,0,https://twitter.com/haannko/status/1014014450712506368,1101297955,haannko
1.01E+18,Tue Jul 03 06:09:03 +0000 2018,0,Kehadiran VAR di Piala Dunia kali ini cukup berpengaruh ternyata,1.01E+18,,,in,,0,0,0,https://twitter.com/erwinyokoyama/status/1014028227013050368,256423652,erwinyokoyama
1.01E+18,Tue Jul 03 06:30:44 +0000 2018,0,piala dunia rusia banyak aneh nya. kepalang tanggung kalo gak dibikin aneh sekalian ya Tuhan. Tolong yah Tuhan. final Belgia vs Kroasia. ,1.01E+18,,,in,"Ashburton, England",0,0,0,https://twitter.com/nangdi11/status/1014033684788211712,9.45E+17,nangdi11
1.01E+18,Tue Jul 03 07:05:52 +0000 2018,0,@GOAL_ID Piala Dunia Paling keren teknologi nya...,1.01E+18,,GOAL_ID,in,"Kota Mojokerto, Jawa Timur",0,0,0,https://twitter.com/bimo_okky/status/1014042525852565504,7.03E+17,bimo_okky
1.01E+18,Tue Jul 03 07:14:01 +0000 2018,0,Rakitic: Yang paling penting sekarang adalah pertandingan Rusia dan impiannya adalah Piala Dunia tetapi pemikiran kita adalah satu pertandingan demi pertandingan lainnya. ,1.01E+18,,,in,1 shaf di depanmu,0,0,0,https://twitter.com/andanknurw/status/1014044576611307521,77339606,andanknurw
1.01E+18,Tue Jul 03 09:35:34 +0000 2018,3,Nanti malam ada pembukaan Piala Dunia.. ,1.01E+18,,DuniaSukan,in,,0,0,2,https://twitter.com/DuniaSukan/status/1014080199745421313,261941476,DuniaSukan
1.01E+18,Tue Jul 03 10:58:50 +0000 2018,0,Akhirnya Pinalti Juga! Terima Kasih VAR... Swedia 1 - Korea Selatan 0 (Pinalti ke 7 sepanjang Piala Dunia 2018).,1.01E+18,,,in,sulawesi utara,0,0,0,https://twitter.com/onesimusmamahit/status/1014101153708171264,1610096466,onesimusmamahit
1.01E+18,Tue Jul 03 13:54:30 +0000 2018,0,Sekarang setelah VAR udah mulai banyak digunakan di sepakbola terutama di piala dunia ini nyatanya tetap banyak drama orang yang ngeliat komentar di awal ujicoba VAR pasti sekarang ketawa ,1.01E+18,,,in,"Central Java, Indonesia",0,0,0,https://twitter.com/Herlintangy/status/1014145360019812353,8.67E+17,Herlintangy
1.01E+18,Tue Jul 03 14:35:19 +0000 2018,0,32 tim siap unjuk gigi di Piala Dunia 2018. Islandia dan Panama merupakan negara debutan Piala Dunia. Peru menjadi negara terakhir yang lolos ke Rusia. Rusia sudah menyiapkan 12 stadion. #RussianBigballMetroTV @Metro_TV,1.01E+18,,,in,Papua-Indonesia,0,0,0,https://twitter.com/alitnowe/status/1014155632662831104,86873504,alitnowe
1.01E+18,Tue Jul 03 15:34:06 +0000 2018,0,@ozradiobandung Rusia tuan rumah piala dunia Menang kalah #DCDCSubStereo aja.,1.01E+18,,goblintawnwtf,in,,0,0,0,https://twitter.com/RachmalinD/status/1014170424769277952,237691856,RachmalinD
1.01E+18,Tue Jul 03 15:38:43 +0000 2018,0,Jepang dan Senegal berusaha untuk bertahan di Pildun Rusia sebagai satu2nya wakil dr zonanya masing2...,1.01E+18,,,in,"Bekasi, Indonesia",0,1,0,https://twitter.com/avisugiyo/status/1014171588160188416,159025554,avisugiyo
1.01E+18,Tue Jul 03 15:59:44 +0000 2018,0,Eh goolll. VAR VAR. Mitos piala dunia tak terelakkan.,1.01E+18,,,in,,0,0,0,https://twitter.com/ftrsetiawati/status/1014176875332059137,101947955,ftrsetiawati
1.01E+18,Tue Jul 03 16:16:29 +0000 2018,0,Terima kasih uruguayguay atas kunjungan nya ke piala dunia Rusia sampai ketemu di lain kesempatan,1.01E+18,,,in,"Tangerang, Banten",0,0,0,https://twitter.com/goldstar41/status/1014181093199699968,409348090,goldstar41
1.01E+18,Tue Jul 03 16:20:40 +0000 2018,0,@ozradiobandung lari maraton ka rusia.dimontenegro gede kawani.. Nonton piala dunia makin bahagia ada #DCDCSubStereo yang menemani,1.01E+18,,goblintawnwtf,in,Indonesia,0,0,0,https://twitter.com/neni_yuliani/status/1014182143436603392,515163473,neni_yuliani
1.01E+18,Tue Jul 03 16:27:23 +0000 2018,0,@ozradiobandung Si ola karamayana beli rapia.depasito lagu nu utuh. Piala dunia aya na di rusia #DCDCSubStereo aya na di radio oz atuh,1.01E+18,,goblintawnwtf,in,Indonesia,0,0,0,https://twitter.com/neni_yuliani/status/1014183835167219713,515163473,neni_yuliani
1.01E+18,Tue Jul 03 16:33:57 +0000 2018,0,Salah satu dari Kolombia Inggris Kroasia Rusia Swiss dan Swedia akan ada di Final Piala Dunia 2018. Gila! Mungkin ini jadi Piala Dunia yang paling menarik. *Padahal bulan lalu sama sekali gak hype sama atmosfer Rusia 2018.*,1.01E+18,,,in,,0,0,0,https://twitter.com/YahoooPirhod/status/1014185487810977792,1715749609,YahoooPirhod
1.01E+18,Tue Jul 03 16:40:05 +0000 2018,1,Apakah s1 sastra rusia tahun ini bahan pembicaraan pembukanya tentang piala dunia dan efeknya dalam politik sosial dan ekonomi masyarakatanya,1.01E+18,,,in,"DKI Jakarta, Indonesia",0,0,0,https://twitter.com/SimatupangDaud/status/1014187030215983104,9.99E+17,SimatupangDaud
1.01E+18,Tue Jul 03 17:13:17 +0000 2018,0,@aldigaucho10 Inggris kan pencipta sepak bola modern. Nah kalo sampai juara di Rusia artinya Inggris mengklaim dirinya membawa pulang sepak bola ke negaranya melalui trofi Piala Dunia.,1.01E+18,,,in,"Bandung, Jawa Barat",0,0,0,https://twitter.com/Rockin_Marvin/status/1014195384111882240,139740880,Rockin_Marvin
1.01E+18,Tue Jul 03 17:29:01 +0000 2018,0,MANTAP euy.... Buat Mesir yang berhasil meloloskan Rusia menuju Perenambelas final PIALA DUNIA 2018,1.01E+18,,,in,Tangerang Selatan,0,0,0,https://twitter.com/SMANJULTRAS/status/1014199343262281728,1318421893,SMANJULTRAS
1.01E+18,Tue Jul 03 17:46:51 +0000 2018,0,@GOAL_ID Sejauh ini Piala dunia di Rusia adalah piala dunia paling ..... Terbaru,1.01E+18,,GOAL_ID,in,,0,1,0,https://twitter.com/ricard_sugoi/status/1014203833868619776,9.03E+17,ricard_sugoi
1.01E+18,Tue Jul 03 19:27:27 +0000 2018,0,Besok lebaran suara takbir terdengar malam ini saya ucapkan : selamat nonton pembukaan piala dunia 2018.,1.01E+18,,,in,,0,0,0,https://twitter.com/tembokrengat/status/1014229152063344640,8.83E+17,tembokrengat
1.01E+18,Tue Jul 03 21:02:54 +0000 2018,0,2 dari 9 pemain MU harus pulang di 8 besar Pildun Rusia 2018. #BRA Fred #SWE Lindelof #WorldCup @ManUtd @UtdIndonesiaBNA,1.01E+18,,,in,Banda Aceh,0,0,0,https://twitter.com/UtdIndonesiaBNA/status/1014253171361759232,81282022,UtdIndonesiaBNA
1.01E+18,Tue Jul 03 21:05:21 +0000 2018,5,Perempat final: Prancis vs uruguayguay #Prancis Rusia vs Kroasia #Kroasia Brazil vs Belgia #Belgia Inggris vs Swedia #Inggris Semifinal: Prancis vs Kroasia #Prancis Belgia vs Inggris #Belgia Final: Prancis vs Belgia #Prancis Ctt: Prancis Angkat Piala Dunia 2018 #Worldcup #,1.01E+18,,,in,"jember, indonesia",0,4,1,https://twitter.com/oryza_wirawan/status/1014253786833932288,9.54E+17,oryza_wirawan
1.01E+18,Tue Jul 03 21:06:26 +0000 2018,0,@susipudjiastuti Ibu ide Pemerintah Rusia dalam pencegahan penumpukan sampah di Piala Dunia 2018 juga perlu dijadikan contoh loh.. Keren banget ,1.01E+18,,SuporterFC,in,madiun,0,0,0,https://twitter.com/WahabSyahrul/status/1014254059572740096,1426829778,WahabSyahrul
1.01E+18,Tue Jul 03 21:07:24 +0000 2018,0,PIALA dunia 2018 Russia di perempat final. Akhirnya Amerika Latin diwakili satu-satunya Brasil akan menghadapi tim dari Eropa; Inggris Swedia Belgia Rusia Kroasia dan prancis. Kasiannya Neymar Jr he he he,1.01E+18,,,in,,0,0,0,https://twitter.com/AbbasDibyo/status/1014254302024556544,7.18E+17,AbbasDibyo
1.01E+18,Tue Jul 03 21:07:39 +0000 2018,2,90.4| Cosmoners saat ini piala dunia sedang rehat dan akan melanjutkan pertandingan 8 besar pada hari jumat malam nanti. menuruguayt anda siapa sih yang jadi pemenang paiala dunia tahun ini? 1. Inggris 2. Belgia 3. uruguayguay 4. prancis 5. Swedia 6. Rusia 7. Brazil 8. Kroasia,1.01E+18,,,in,Banda Aceh,0,0,0,https://twitter.com/UtdIndonesiaBNA/status/1014254365308153856,81282022,UtdIndonesiaBNA
1.01E+18,Tue Jul 03 21:12:22 +0000 2018,2,9 dari 12 pemain MU masih akan bermain di babak 8 besar Pildun Rusia 2018 #FRA Pogba #BEL Lukaku Fellaini #BRA Fred #SWE Lindelof #ENG Rashford Lingard Young Jones #WorldCup #MUFC @UtdIndonesia @ManUtd,1.01E+18,,,in,Banda Aceh,0,0,0,https://twitter.com/UtdIndonesiaBNA/status/1014255553927774208,81282022,UtdIndonesiaBNA
1.01E+18,Tue Jul 03 21:20:30 +0000 2018,0,Jadwal Pertandingan nanti malam 14 Juni 2018 : Pembukaan Piala Dunia 2018 22.00 WIB Russia VS Saudi Arabia Tertarik Untuk Bertaruh ?? Ligakita memiliki Promo Menarik !! Join Us Now !!,1.01E+18,,,in,,0,0,0,https://twitter.com/AbbasDibyo/status/1014257600420958208,7.18E+17,AbbasDibyo
1.01E+18,Tue Jul 03 21:44:25 +0000 2018,0,apa bener kalo Rusia kalah pildun kelar?,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/jalan_jona/status/1014263618337046528,7.39E+17,jalan_jona
1.01E+18,Tue Jul 03 22:18:54 +0000 2018,0,Piala dunia 2018 salah satu yang terbaik deh bener2 banyak yang unpredictable. Dan penggunaan VAR itu justru menambah unsur drama yang mantab,1.01E+18,,,in,"Metro Pusat, Indonesia",0,0,0,https://twitter.com/NaimEmel/status/1014272294858862592,4015144760,NaimEmel
1.01E+18,Tue Jul 03 23:43:16 +0000 2018,5,8 besar pildun Rusia 2018 #BRA fred vs #BEL Lukaku Fellaini #SWE Lindelof vs #ENG Rashford Lingard Young Jones #MUFC #WorldCup @ManUtd @UtdIndonesia,1.01E+18,,,in,Indonesia,1,9,1,https://twitter.com/satriohendri/status/1014293530150256640,102938290,satriohendri
1.01E+18,Tue Jul 03 23:56:04 +0000 2018,0,@kompascom Gk ke rusia ni? Sklian nnton pildun ,1.01E+18,,kompascom,in,"Orang kampung,deso bnget smpah",0,0,0,https://twitter.com/ndoroholly/status/1014296748863320064,224200519,ndoroholly
1.02E+18,Tue Jul 10 00:42:17 +0000 2018,0,Tau tau final pildun meksiko vs rusia wakakaka!! -_-,1.02E+18,,jagoanstrong,in,,0,0,0,https://twitter.com/jagoanstrong/status/1016482708392820737,894825866,jagoanstrong
1.02E+18,Tue Jul 10 06:54:32 +0000 2018,1,Anak pesantren kalau main di Piala Dunia gak pakai VAR tapi istikharah.,1.02E+18,,MetroTVNewsRoom,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/MetroTVNewsRoom/status/1016576386893471744,410168661,MetroTVNewsRoom
1.02E+18,Tue Jul 10 09:23:58 +0000 2018,0,@JajangRidwan19 @RizmaWidiono Sekalian saja ke Rusia nonton Piala Dunia.. Asyiik..,1.02E+18,,jr_kw19,in,,0,1,0,https://twitter.com/danielht2009/status/1016613994004602881,57570619,danielht2009
1.02E+18,Tue Jul 10 10:01:05 +0000 2018,0,Ada driver ojol yang nabung 4 tahun dan bela2in les bahasa Rusia demi nonton langsung piala dunia. Dia berhasil - dan masih ada netijen yang komen mending buat naik haji ,1.02E+18,,,in,,0,0,0,https://twitter.com/TejaAdhy/status/1016623335294283776,1153909465,TejaAdhy
1.02E+18,Tue Jul 10 11:37:42 +0000 2018,1,@asiangames2018 @KEMENPORA_RI @imam_nahrawi Saran Jika Pembukaan Asian Games 2018 Pakai Lagu @agnezmo BE Brave Lagunya Penyemangat Kaya Piala Dunia! Thx,1.02E+18,,asiangames2018,in,in Indonesia 🇮🇩 +62,0,0,1,https://twitter.com/Rosmindar_Anwar/status/1016647650622373888,2408548224,Rosmindar_Anwar
1.02E+18,Tue Jul 10 12:12:18 +0000 2018,0,Piala Dunia Rusia dijejali pemain usia muda yang hebat Ronaldo baru 33 th sudah dinilai tua yang mungkin tak akan ikut Piala Dunia Qatar (walau masih jago?),1.02E+18,,,in,,0,0,0,https://twitter.com/agusibrahimovic/status/1016656355271303168,2162006300,agusibrahimovic
1.02E+18,Tue Jul 10 12:37:55 +0000 2018,0,@makmummasjid Kalo dalam waktu dekat ini semuanya bisa keluar dari goa mereka bisa nonton piala dunia di rusia secara GRATIS ,1.02E+18,,makmummasjid,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/zevita93/status/1016662801966723072,4257560014,zevita93
1.02E+18,Tue Jul 10 12:40:59 +0000 2018,0,Ya allahh.. pildun banyak dramanya.. dan endingnya selalu plottwist.. congrattzz rusia,1.02E+18,,,in,,0,0,0,https://twitter.com/rashedhannan/status/1016663572825268225,89978281,rashedhannan
1.02E+18,Tue Jul 10 12:57:17 +0000 2018,0,Akhirnya! #Belgium kini barulah bertemu lawan yang setara dengannya bagai buku bertemu ruas dan ternyata seterunya #prancis ternyata lebih menyerlah. Tahniah #prancis atas maraan ke Final Piala Dunia Rusia 2018! #WorldCup #FRABEL #LesBleus #Final 🇫🇷,1.02E+18,,,in,,0,0,0,https://twitter.com/pisang_molan/status/1016667676477833217,2365797080,pisang_molan
1.02E+18,Tue Jul 10 13:30:06 +0000 2018,0,Anak bangsa duta cilik Piala Dunia 2018. Raina Gumay satu-satunya anak Indonesia pendamping pesepakbola. Mendampingi gelandang Rusia Alan Dzageov. Melihat langsung keindahan kota Moscow. #NewsLine @Metro_TV,1.02E+18,,,in,Indonesia,0,0,0,https://twitter.com/JanuarJFH/status/1016675933736988672,81093436,JanuarJFH
1.02E+18,Tue Jul 10 14:11:26 +0000 2018,0,@panditfootball alhamdulillah langsung cus ke rusia nonton final pildun,1.02E+18,,panditfootball,in,Indonesia,0,0,0,https://twitter.com/arybaihaqi10/status/1016686334952402945,403258326,arybaihaqi10
1.02E+18,Tue Jul 10 14:17:08 +0000 2018,0,Final World Cup Rusia 2018 1. Brazil vs Spain 2. Mexico vs Switzerland Dari 4 Negara di atas pasti ada yang juara pildun taun ini prediksi suka suka,1.02E+18,,,in,Indonesia,0,0,0,https://twitter.com/dickyandeska/status/1016687769848971265,282128773,dickyandeska
1.02E+18,Tue Jul 10 14:39:47 +0000 2018,3,Video Assistance Referee (VAR) yang digunakan pada piala dunia memang gunanya memperkecil setiap kecurangan tapi justru sisi tersebutlah yang menjadi drama bumbu manis sepakbola.,1.02E+18,,,in,"Medan Kota, Indonesia",0,1,3,https://twitter.com/kokama12/status/1016693472865107968,756556951,kokama12
1.02E+18,Tue Jul 10 14:42:11 +0000 2018,0,Semifinal Belgia vs Prancis - Kroasia vs Inggris kira-kira final yang mana? #PialaDuniaTransmedia #PialaDunia2018 #PialaDunia @pialaduniarusia @PialaDuniaTrans,1.02E+18,,,in,"Subang, Indonesia",0,0,0,https://twitter.com/imamsourganas/status/1016694074928189440,4844955156,imamsourganas
1.02E+18,Tue Jul 10 14:44:57 +0000 2018,0,#ThailandCaveRescue Puji Tuhann! tim sepakbola yang kejebak di Gua selamat semua :)) Selamat menyaksikan final piala dunia langsung di Rusia besok ya! Untuk penyelam yang gugur kemarin semoga diterima di sisi-Nya,1.02E+18,,,in,Unknown,0,0,0,https://twitter.com/stefanus1709/status/1016694773388722176,431438248,stefanus1709
1.02E+18,Tue Jul 10 15:06:30 +0000 2018,0,Piala Dunia sekarang: - Kontroversi diredam VAR - Fanatisme diredam #WorldCupFantasy,1.02E+18,,,in,,0,0,0,https://twitter.com/antoTBL/status/1016700195650715648,2504039229,antoTBL
1.02E+18,Tue Jul 10 15:29:46 +0000 2018,0,Kopi Indonesia ada di Piala Dunia Rusia aja bangganya bukan main. Apalagi Timnas Indonesia jadi bagian dr Piala Dunia. Bangganya gak main2. *abis liat fakta World Cup Rusia ada kopi Torabika*,1.02E+18,,,in,in your mind,0,0,0,https://twitter.com/citsylalala/status/1016706051586998278,1609906711,citsylalala
1.02E+18,Tue Jul 10 15:30:33 +0000 2018,0,Dapat dipastikan bahwa 1 dari 2 pemain MU ( Rojo - Pogba ) akan bertahan pada babak 8 besar Pildun Rusia 2018. #mufc,1.02E+18,,ismarvelouzz,in,,0,2,0,https://twitter.com/ismarvelouzz/status/1016706249268707328,163323928,ismarvelouzz
1.02E+18,Tue Jul 10 15:30:34 +0000 2018,0,yak apa lagi klo bukan Video Assistant Referees atau biasa dikenal VAR yang pertama kali akan digunakan FIFA pada gelaran piala dunia 2018 di Rusia.,1.02E+18,,ismarvelouzz,in,,0,1,0,https://twitter.com/ismarvelouzz/status/1016706251953061888,163323928,ismarvelouzz
1.02E+18,Tue Jul 10 15:30:56 +0000 2018,1,Sebut pasal perlawanan pembukaan ini kali pertama aku layan sejak 1998 boleh kata sama ada edisi Piala Dunia bakal jadi best atau bosan ditentukan dengan perlawanan ini. Ya lah 2002 best sebab Senegal dapat menewaskan bekas penjajah dan juara bertahan Peranchis.,1.02E+18,,,in,"Sukabumi Selatan, Indonesia",0,0,0,https://twitter.com/desa_pendamping/status/1016706343565053952,8.76E+17,desa_pendamping
